Id,Weekly_Sales,,,
35_26_2013-06-28,0,35_2,,
35_26_2013-07-05,0,35_2,,
35_26_2013-07-12,0,35_2,,
35_26_2013-07-19,0,35_2,,
35_26_2013-07-26,0,35_2,,
35_27_2012-11-02,0,35_2,,
35_27_2012-11-09,0,35_2,,
35_27_2012-11-16,0,35_2,,
35_27_2012-11-23,0,35_2,,
35_27_2012-11-30,0,35_2,,
35_27_2012-12-07,0,35_2,,
35_27_2012-12-14,0,35_2,,
35_27_2012-12-21,0,35_2,,
35_27_2012-12-28,0,35_2,,
35_27_2013-01-04,0,35_2,,
35_27_2013-01-11,0,35_2,,
35_27_2013-01-18,0,35_2,,
35_27_2013-01-25,0,35_2,,
35_27_2013-02-01,0,35_2,,
35_27_2013-02-08,0,35_2,,
35_27_2013-02-15,0,35_2,,
35_27_2013-02-22,0,35_2,,
35_27_2013-03-01,0,35_2,,
35_27_2013-03-08,0,35_2,,
35_27_2013-03-15,0,35_2,,
35_27_2013-03-22,0,35_2,,
35_27_2013-03-29,0,35_2,,
35_27_2013-04-05,0,35_2,,
35_27_2013-04-12,0,35_2,,
35_27_2013-04-19,0,35_2,,
35_27_2013-04-26,0,35_2,,
35_27_2013-05-03,0,35_2,,
35_27_2013-05-10,0,35_2,,
35_27_2013-05-17,0,35_2,,
35_27_2013-05-24,0,35_2,,
35_27_2013-05-31,0,35_2,,
35_27_2013-06-07,0,35_2,,
35_27_2013-06-14,0,35_2,,
35_27_2013-06-21,0,35_2,,
35_27_2013-06-28,0,35_2,,
35_27_2013-07-05,0,35_2,,
35_27_2013-07-12,0,35_2,,
35_27_2013-07-19,0,35_2,,
35_27_2013-07-26,0,35_2,,
35_28_2012-11-02,0,35_2,,
35_28_2012-11-09,0,35_2,,
35_28_2012-11-16,0,35_2,,
35_28_2012-11-23,0,35_2,,
35_28_2012-11-30,0,35_2,,
35_28_2012-12-07,0,35_2,,
35_28_2012-12-14,0,35_2,,
35_28_2012-12-21,0,35_2,,
35_28_2012-12-28,0,35_2,,
35_28_2013-01-04,0,35_2,,
35_28_2013-01-11,0,35_2,,
35_28_2013-01-18,0,35_2,,
35_28_2013-01-25,0,35_2,,
35_28_2013-02-01,0,35_2,,
35_28_2013-02-08,0,35_2,,
35_28_2013-02-15,0,35_2,,
35_28_2013-02-22,0,35_2,,
35_28_2013-03-01,0,35_2,,
35_28_2013-03-08,0,35_2,,
35_28_2013-03-15,0,35_2,,
35_28_2013-03-22,0,35_2,,
35_28_2013-03-29,0,35_2,,
35_28_2013-04-05,0,35_2,,
35_28_2013-04-12,0,35_2,,
35_28_2013-04-19,0,35_2,,
35_28_2013-04-26,0,35_2,,
35_28_2013-05-03,0,35_2,,
35_28_2013-05-10,0,35_2,,
35_28_2013-05-17,0,35_2,,
35_28_2013-05-24,0,35_2,,
35_28_2013-05-31,0,35_2,,
35_28_2013-06-07,0,35_2,,
35_28_2013-06-14,0,35_2,,
35_28_2013-06-21,0,35_2,,
35_28_2013-06-28,0,35_2,,
35_28_2013-07-05,0,35_2,,
35_28_2013-07-12,0,35_2,,
35_28_2013-07-19,0,35_2,,
35_28_2013-07-26,0,35_2,,
35_29_2012-11-02,0,35_2,,
35_29_2012-11-09,0,35_2,,
35_29_2012-11-16,0,35_2,,
35_29_2012-11-23,0,35_2,,
35_29_2012-11-30,0,35_2,,
35_29_2012-12-07,0,35_2,,
35_29_2012-12-14,0,35_2,,
35_29_2012-12-21,0,35_2,,
35_29_2012-12-28,0,35_2,,
35_29_2013-01-04,0,35_2,,
35_29_2013-01-11,0,35_2,,
35_29_2013-01-18,0,35_2,,
35_29_2013-01-25,0,35_2,,
35_29_2013-02-01,0,35_2,,
35_29_2013-02-08,0,35_2,,
35_29_2013-02-15,0,35_2,,
35_29_2013-02-22,0,35_2,,
35_29_2013-03-01,0,35_2,,
35_29_2013-03-08,0,35_2,,
35_29_2013-03-15,0,35_2,,
35_29_2013-03-22,0,35_2,,
35_29_2013-03-29,0,35_2,,
35_29_2013-04-05,0,35_2,,
35_29_2013-04-12,0,35_2,,
35_29_2013-04-19,0,35_2,,
35_29_2013-04-26,0,35_2,,
35_29_2013-05-03,0,35_2,,
35_29_2013-05-10,0,35_2,,
35_29_2013-05-17,0,35_2,,
35_29_2013-05-24,0,35_2,,
35_29_2013-05-31,0,35_2,,
35_29_2013-06-07,0,35_2,,
35_29_2013-06-14,0,35_2,,
35_29_2013-06-21,0,35_2,,
35_29_2013-06-28,0,35_2,,
35_29_2013-07-05,0,35_2,,
35_29_2013-07-12,0,35_2,,
35_29_2013-07-19,0,35_2,,
35_29_2013-07-26,0,35_2,,
35_30_2012-11-02,0,35_3,,
35_30_2012-11-09,0,35_3,,
35_30_2012-11-16,0,35_3,,
35_30_2012-11-23,0,35_3,,
35_30_2012-11-30,0,35_3,,
35_30_2012-12-07,0,35_3,,
35_30_2012-12-14,0,35_3,,
35_30_2012-12-21,0,35_3,,
35_30_2012-12-28,0,35_3,,
35_30_2013-01-04,0,35_3,,
35_30_2013-01-11,0,35_3,,
35_30_2013-01-18,0,35_3,,
35_30_2013-01-25,0,35_3,,
35_30_2013-02-01,0,35_3,,
35_30_2013-02-08,0,35_3,,
35_30_2013-02-15,0,35_3,,
35_30_2013-02-22,0,35_3,,
35_30_2013-03-01,0,35_3,,
35_30_2013-03-08,0,35_3,,
35_30_2013-03-15,0,35_3,,
35_30_2013-03-22,0,35_3,,
35_30_2013-03-29,0,35_3,,
35_30_2013-04-05,0,35_3,,
35_30_2013-04-12,0,35_3,,
35_30_2013-04-19,0,35_3,,
35_30_2013-04-26,0,35_3,,
35_30_2013-05-03,0,35_3,,
35_30_2013-05-10,0,35_3,,
35_30_2013-05-17,0,35_3,,
35_30_2013-05-24,0,35_3,,
35_30_2013-05-31,0,35_3,,
35_30_2013-06-07,0,35_3,,
35_30_2013-06-14,0,35_3,,
35_30_2013-06-21,0,35_3,,
35_30_2013-06-28,0,35_3,,
35_30_2013-07-05,0,35_3,,
35_30_2013-07-12,0,35_3,,
35_30_2013-07-19,0,35_3,,
35_30_2013-07-26,0,35_3,,
35_31_2012-11-02,0,35_3,,
35_31_2012-11-09,0,35_3,,
35_31_2012-11-16,0,35_3,,
35_31_2012-11-23,0,35_3,,
35_31_2012-11-30,0,35_3,,
35_31_2012-12-07,0,35_3,,
35_31_2012-12-14,0,35_3,,
35_31_2012-12-21,0,35_3,,
35_31_2012-12-28,0,35_3,,
35_31_2013-01-04,0,35_3,,
35_31_2013-01-11,0,35_3,,
35_31_2013-01-18,0,35_3,,
35_31_2013-01-25,0,35_3,,
35_31_2013-02-01,0,35_3,,
35_31_2013-02-08,0,35_3,,
35_31_2013-02-15,0,35_3,,
35_31_2013-02-22,0,35_3,,
35_31_2013-03-01,0,35_3,,
35_31_2013-03-08,0,35_3,,
35_31_2013-03-15,0,35_3,,
35_31_2013-03-22,0,35_3,,
35_31_2013-03-29,0,35_3,,
35_31_2013-04-05,0,35_3,,
35_31_2013-04-12,0,35_3,,
35_31_2013-04-19,0,35_3,,
35_31_2013-04-26,0,35_3,,
35_31_2013-05-03,0,35_3,,
35_31_2013-05-10,0,35_3,,
35_31_2013-05-17,0,35_3,,
35_31_2013-05-24,0,35_3,,
35_31_2013-05-31,0,35_3,,
35_31_2013-06-07,0,35_3,,
35_31_2013-06-14,0,35_3,,
35_31_2013-06-21,0,35_3,,
35_31_2013-06-28,0,35_3,,
35_31_2013-07-05,0,35_3,,
35_31_2013-07-12,0,35_3,,
35_31_2013-07-19,0,35_3,,
35_31_2013-07-26,0,35_3,,
35_32_2012-11-02,0,35_3,,
35_32_2012-11-09,0,35_3,,
35_32_2012-11-16,0,35_3,,
35_32_2012-11-23,0,35_3,,
35_32_2012-11-30,0,35_3,,
35_32_2012-12-07,0,35_3,,
35_32_2012-12-14,0,35_3,,
35_32_2012-12-21,0,35_3,,
35_32_2012-12-28,0,35_3,,
35_32_2013-01-04,0,35_3,,
35_32_2013-01-11,0,35_3,,
35_32_2013-01-18,0,35_3,,
35_32_2013-01-25,0,35_3,,
35_32_2013-02-01,0,35_3,,
35_32_2013-02-08,0,35_3,,
35_32_2013-02-15,0,35_3,,
35_32_2013-02-22,0,35_3,,
35_32_2013-03-01,0,35_3,,
35_32_2013-03-08,0,35_3,,
35_32_2013-03-15,0,35_3,,
35_32_2013-03-22,0,35_3,,
35_32_2013-03-29,0,35_3,,
35_32_2013-04-05,0,35_3,,
35_32_2013-04-12,0,35_3,,
35_32_2013-04-19,0,35_3,,
35_32_2013-04-26,0,35_3,,
35_32_2013-05-03,0,35_3,,
35_32_2013-05-10,0,35_3,,
35_32_2013-05-17,0,35_3,,
35_32_2013-05-24,0,35_3,,
35_32_2013-05-31,0,35_3,,
35_32_2013-06-07,0,35_3,,
35_32_2013-06-14,0,35_3,,
35_32_2013-06-21,0,35_3,,
35_32_2013-06-28,0,35_3,,
35_32_2013-07-05,0,35_3,,
35_32_2013-07-12,0,35_3,,
35_32_2013-07-19,0,35_3,,
35_32_2013-07-26,0,35_3,,
35_33_2012-11-02,0,35_3,,
35_33_2012-11-09,0,35_3,,
35_33_2012-11-16,0,35_3,,
35_33_2012-11-23,0,35_3,,
35_33_2012-11-30,0,35_3,,
35_33_2012-12-07,0,35_3,,
35_33_2012-12-14,0,35_3,,
35_33_2012-12-21,0,35_3,,
35_33_2012-12-28,0,35_3,,
35_33_2013-01-04,0,35_3,,
35_33_2013-01-11,0,35_3,,
35_33_2013-01-18,0,35_3,,
35_33_2013-01-25,0,35_3,,
35_33_2013-02-01,0,35_3,,
35_33_2013-02-08,0,35_3,,
35_33_2013-02-15,0,35_3,,
35_33_2013-02-22,0,35_3,,
35_33_2013-03-01,0,35_3,,
35_33_2013-03-08,0,35_3,,
35_33_2013-03-15,0,35_3,,
35_33_2013-03-22,0,35_3,,
35_33_2013-03-29,0,35_3,,
35_33_2013-04-05,0,35_3,,
35_33_2013-04-12,0,35_3,,
35_33_2013-04-19,0,35_3,,
35_33_2013-04-26,0,35_3,,
35_33_2013-05-03,0,35_3,,
35_33_2013-05-10,0,35_3,,
35_33_2013-05-17,0,35_3,,
35_33_2013-05-24,0,35_3,,
35_33_2013-05-31,0,35_3,,
35_33_2013-06-07,0,35_3,,
35_33_2013-06-14,0,35_3,,
35_33_2013-06-21,0,35_3,,
35_33_2013-06-28,0,35_3,,
35_33_2013-07-05,0,35_3,,
35_33_2013-07-12,0,35_3,,
35_33_2013-07-19,0,35_3,,
35_33_2013-07-26,0,35_3,,
35_34_2012-11-02,0,35_3,,
35_34_2012-11-09,0,35_3,,
35_34_2012-11-16,0,35_3,,
35_34_2012-11-23,0,35_3,,
35_34_2012-11-30,0,35_3,,
35_34_2012-12-07,0,35_3,,
35_34_2012-12-14,0,35_3,,
35_34_2012-12-21,0,35_3,,
35_34_2012-12-28,0,35_3,,
35_34_2013-01-04,0,35_3,,
35_34_2013-01-11,0,35_3,,
35_34_2013-01-18,0,35_3,,
35_34_2013-01-25,0,35_3,,
35_34_2013-02-01,0,35_3,,
35_34_2013-02-08,0,35_3,,
35_34_2013-02-15,0,35_3,,
35_34_2013-02-22,0,35_3,,
35_34_2013-03-01,0,35_3,,
35_34_2013-03-08,0,35_3,,
35_34_2013-03-15,0,35_3,,
35_34_2013-03-22,0,35_3,,
35_34_2013-03-29,0,35_3,,
35_34_2013-04-05,0,35_3,,
35_34_2013-04-12,0,35_3,,
35_34_2013-04-19,0,35_3,,
35_34_2013-04-26,0,35_3,,
35_34_2013-05-03,0,35_3,,
35_34_2013-05-10,0,35_3,,
35_34_2013-05-17,0,35_3,,
35_34_2013-05-24,0,35_3,,
35_34_2013-05-31,0,35_3,,
35_34_2013-06-07,0,35_3,,
35_34_2013-06-14,0,35_3,,
35_34_2013-06-21,0,35_3,,
35_34_2013-06-28,0,35_3,,
35_34_2013-07-05,0,35_3,,
35_34_2013-07-12,0,35_3,,
35_34_2013-07-19,0,35_3,,
35_34_2013-07-26,0,35_3,,
35_35_2012-11-02,0,35_3,,
35_35_2012-11-09,0,35_3,,
35_35_2012-11-16,0,35_3,,
35_35_2012-11-23,0,35_3,,
35_35_2012-11-30,0,35_3,,
35_35_2012-12-07,0,35_3,,
35_35_2012-12-14,0,35_3,,
35_35_2012-12-21,0,35_3,,
35_35_2012-12-28,0,35_3,,
35_35_2013-01-04,0,35_3,,
35_35_2013-01-11,0,35_3,,
35_35_2013-01-18,0,35_3,,
35_35_2013-01-25,0,35_3,,
35_35_2013-02-01,0,35_3,,
35_35_2013-02-08,0,35_3,,
35_35_2013-02-15,0,35_3,,
35_35_2013-02-22,0,35_3,,
35_35_2013-03-01,0,35_3,,
35_35_2013-03-08,0,35_3,,
35_35_2013-03-15,0,35_3,,
35_35_2013-03-22,0,35_3,,
35_35_2013-03-29,0,35_3,,
35_35_2013-04-05,0,35_3,,
35_35_2013-04-12,0,35_3,,
35_35_2013-04-19,0,35_3,,
35_35_2013-04-26,0,35_3,,
35_35_2013-05-03,0,35_3,,
35_35_2013-05-10,0,35_3,,
35_35_2013-05-17,0,35_3,,
35_35_2013-05-24,0,35_3,,
35_35_2013-05-31,0,35_3,,
35_35_2013-06-07,0,35_3,,
35_35_2013-06-14,0,35_3,,
35_35_2013-06-21,0,35_3,,
35_35_2013-06-28,0,35_3,,
35_35_2013-07-05,0,35_3,,
35_35_2013-07-12,0,35_3,,
35_35_2013-07-19,0,35_3,,
35_35_2013-07-26,0,35_3,,
35_36_2012-11-02,0,35_3,,
35_36_2012-11-09,0,35_3,,
35_36_2012-11-16,0,35_3,,
35_36_2012-11-23,0,35_3,,
35_36_2012-11-30,0,35_3,,
35_36_2012-12-07,0,35_3,,
35_36_2012-12-14,0,35_3,,
35_36_2012-12-21,0,35_3,,
35_36_2012-12-28,0,35_3,,
35_36_2013-01-04,0,35_3,,
35_36_2013-01-11,0,35_3,,
35_36_2013-01-18,0,35_3,,
35_36_2013-01-25,0,35_3,,
35_36_2013-02-01,0,35_3,,
35_36_2013-02-08,0,35_3,,
35_36_2013-02-15,0,35_3,,
35_36_2013-02-22,0,35_3,,
35_36_2013-03-01,0,35_3,,
35_36_2013-03-08,0,35_3,,
35_36_2013-03-15,0,35_3,,
35_36_2013-03-22,0,35_3,,
35_36_2013-03-29,0,35_3,,
35_36_2013-04-05,0,35_3,,
35_36_2013-04-12,0,35_3,,
35_36_2013-04-19,0,35_3,,
35_36_2013-04-26,0,35_3,,
35_36_2013-05-03,0,35_3,,
35_36_2013-05-10,0,35_3,,
35_36_2013-05-17,0,35_3,,
35_36_2013-05-24,0,35_3,,
35_36_2013-05-31,0,35_3,,
35_36_2013-06-07,0,35_3,,
35_36_2013-06-14,0,35_3,,
35_36_2013-06-21,0,35_3,,
35_36_2013-06-28,0,35_3,,
35_36_2013-07-05,0,35_3,,
35_36_2013-07-12,0,35_3,,
35_36_2013-07-19,0,35_3,,
35_36_2013-07-26,0,35_3,,
35_38_2012-11-02,0,35_3,,
35_38_2012-11-09,0,35_3,,
35_38_2012-11-16,0,35_3,,
35_38_2012-11-23,0,35_3,,
35_38_2012-11-30,0,35_3,,
35_38_2012-12-07,0,35_3,,
35_38_2012-12-14,0,35_3,,
35_38_2012-12-21,0,35_3,,
35_38_2012-12-28,0,35_3,,
35_38_2013-01-04,0,35_3,,
35_38_2013-01-11,0,35_3,,
35_38_2013-01-18,0,35_3,,
35_38_2013-01-25,0,35_3,,
35_38_2013-02-01,0,35_3,,
35_38_2013-02-08,0,35_3,,
35_38_2013-02-15,0,35_3,,
35_38_2013-02-22,0,35_3,,
35_38_2013-03-01,0,35_3,,
35_38_2013-03-08,0,35_3,,
35_38_2013-03-15,0,35_3,,
35_38_2013-03-22,0,35_3,,
35_38_2013-03-29,0,35_3,,
35_38_2013-04-05,0,35_3,,
35_38_2013-04-12,0,35_3,,
35_38_2013-04-19,0,35_3,,
35_38_2013-04-26,0,35_3,,
35_38_2013-05-03,0,35_3,,
35_38_2013-05-10,0,35_3,,
35_38_2013-05-17,0,35_3,,
35_38_2013-05-24,0,35_3,,
35_38_2013-05-31,0,35_3,,
35_38_2013-06-07,0,35_3,,
35_38_2013-06-14,0,35_3,,
35_38_2013-06-21,0,35_3,,
35_38_2013-06-28,0,35_3,,
35_38_2013-07-05,0,35_3,,
35_38_2013-07-12,0,35_3,,
35_38_2013-07-19,0,35_3,,
35_38_2013-07-26,0,35_3,,
35_40_2012-11-02,0,35_4,,
35_40_2012-11-09,0,35_4,,
35_40_2012-11-16,0,35_4,,
35_40_2012-11-23,0,35_4,,
35_40_2012-11-30,0,35_4,,
35_40_2012-12-07,0,35_4,,
35_40_2012-12-14,0,35_4,,
35_40_2012-12-21,0,35_4,,
35_40_2012-12-28,0,35_4,,
35_40_2013-01-04,0,35_4,,
35_40_2013-01-11,0,35_4,,
35_40_2013-01-18,0,35_4,,
35_40_2013-01-25,0,35_4,,
35_40_2013-02-01,0,35_4,,
35_40_2013-02-08,0,35_4,,
35_40_2013-02-15,0,35_4,,
35_40_2013-02-22,0,35_4,,
35_40_2013-03-01,0,35_4,,
35_40_2013-03-08,0,35_4,,
35_40_2013-03-15,0,35_4,,
35_40_2013-03-22,0,35_4,,
35_40_2013-03-29,0,35_4,,
35_40_2013-04-05,0,35_4,,
35_40_2013-04-12,0,35_4,,
35_40_2013-04-19,0,35_4,,
35_40_2013-04-26,0,35_4,,
35_40_2013-05-03,0,35_4,,
35_40_2013-05-10,0,35_4,,
35_40_2013-05-17,0,35_4,,
35_40_2013-05-24,0,35_4,,
35_40_2013-05-31,0,35_4,,
35_40_2013-06-07,0,35_4,,
35_40_2013-06-14,0,35_4,,
35_40_2013-06-21,0,35_4,,
35_40_2013-06-28,0,35_4,,
35_40_2013-07-05,0,35_4,,
35_40_2013-07-12,0,35_4,,
35_40_2013-07-19,0,35_4,,
35_40_2013-07-26,0,35_4,,
35_41_2012-11-02,0,35_4,,
35_41_2012-11-09,0,35_4,,
35_41_2012-11-16,0,35_4,,
35_41_2012-11-23,0,35_4,,
35_41_2012-11-30,0,35_4,,
35_41_2012-12-07,0,35_4,,
35_41_2012-12-14,0,35_4,,
35_41_2012-12-21,0,35_4,,
35_41_2012-12-28,0,35_4,,
35_41_2013-01-04,0,35_4,,
35_41_2013-01-11,0,35_4,,
35_41_2013-01-18,0,35_4,,
35_41_2013-01-25,0,35_4,,
35_41_2013-02-01,0,35_4,,
35_41_2013-02-08,0,35_4,,
35_41_2013-02-15,0,35_4,,
35_41_2013-02-22,0,35_4,,
35_41_2013-03-01,0,35_4,,
35_41_2013-03-08,0,35_4,,
35_41_2013-03-15,0,35_4,,
35_41_2013-03-22,0,35_4,,
35_41_2013-03-29,0,35_4,,
35_41_2013-04-05,0,35_4,,
35_41_2013-04-12,0,35_4,,
35_41_2013-04-19,0,35_4,,
35_41_2013-04-26,0,35_4,,
35_41_2013-05-03,0,35_4,,
35_41_2013-05-10,0,35_4,,
35_41_2013-05-17,0,35_4,,
35_41_2013-05-24,0,35_4,,
35_41_2013-05-31,0,35_4,,
35_41_2013-06-07,0,35_4,,
35_41_2013-06-14,0,35_4,,
35_41_2013-06-21,0,35_4,,
35_41_2013-06-28,0,35_4,,
35_41_2013-07-05,0,35_4,,
35_41_2013-07-12,0,35_4,,
35_41_2013-07-19,0,35_4,,
35_41_2013-07-26,0,35_4,,
35_42_2012-11-02,0,35_4,,
35_42_2012-11-09,0,35_4,,
35_42_2012-11-16,0,35_4,,
35_42_2012-11-23,0,35_4,,
35_42_2012-11-30,0,35_4,,
35_42_2012-12-07,0,35_4,,
35_42_2012-12-14,0,35_4,,
35_42_2012-12-21,0,35_4,,
35_42_2012-12-28,0,35_4,,
35_42_2013-01-04,0,35_4,,
35_42_2013-01-11,0,35_4,,
35_42_2013-01-18,0,35_4,,
35_42_2013-01-25,0,35_4,,
35_42_2013-02-01,0,35_4,,
35_42_2013-02-08,0,35_4,,
35_42_2013-02-15,0,35_4,,
35_42_2013-02-22,0,35_4,,
35_42_2013-03-01,0,35_4,,
35_42_2013-03-08,0,35_4,,
35_42_2013-03-15,0,35_4,,
35_42_2013-03-22,0,35_4,,
35_42_2013-03-29,0,35_4,,
35_42_2013-04-05,0,35_4,,
35_42_2013-04-12,0,35_4,,
35_42_2013-04-19,0,35_4,,
35_42_2013-04-26,0,35_4,,
35_42_2013-05-03,0,35_4,,
35_42_2013-05-10,0,35_4,,
35_42_2013-05-17,0,35_4,,
35_42_2013-05-24,0,35_4,,
35_42_2013-05-31,0,35_4,,
35_42_2013-06-07,0,35_4,,
35_42_2013-06-14,0,35_4,,
35_42_2013-06-21,0,35_4,,
35_42_2013-06-28,0,35_4,,
35_42_2013-07-05,0,35_4,,
35_42_2013-07-12,0,35_4,,
35_42_2013-07-19,0,35_4,,
35_42_2013-07-26,0,35_4,,
35_44_2012-11-02,0,35_4,,
35_44_2012-11-09,0,35_4,,
35_44_2012-11-16,0,35_4,,
35_44_2012-11-23,0,35_4,,
35_44_2012-11-30,0,35_4,,
35_44_2012-12-07,0,35_4,,
35_44_2012-12-14,0,35_4,,
35_44_2012-12-21,0,35_4,,
35_44_2012-12-28,0,35_4,,
35_44_2013-01-04,0,35_4,,
35_44_2013-01-11,0,35_4,,
35_44_2013-01-18,0,35_4,,
35_44_2013-01-25,0,35_4,,
35_44_2013-02-01,0,35_4,,
35_44_2013-02-08,0,35_4,,
35_44_2013-02-15,0,35_4,,
35_44_2013-02-22,0,35_4,,
35_44_2013-03-01,0,35_4,,
35_44_2013-03-08,0,35_4,,
35_44_2013-03-15,0,35_4,,
35_44_2013-03-22,0,35_4,,
35_44_2013-03-29,0,35_4,,
35_44_2013-04-05,0,35_4,,
35_44_2013-04-12,0,35_4,,
35_44_2013-04-19,0,35_4,,
35_44_2013-04-26,0,35_4,,
35_44_2013-05-03,0,35_4,,
35_44_2013-05-10,0,35_4,,
35_44_2013-05-17,0,35_4,,
35_44_2013-05-24,0,35_4,,
35_44_2013-05-31,0,35_4,,
35_44_2013-06-07,0,35_4,,
35_44_2013-06-14,0,35_4,,
35_44_2013-06-21,0,35_4,,
35_44_2013-06-28,0,35_4,,
35_44_2013-07-05,0,35_4,,
35_44_2013-07-12,0,35_4,,
35_44_2013-07-19,0,35_4,,
35_44_2013-07-26,0,35_4,,
35_46_2012-11-02,0,35_4,,
35_46_2012-11-09,0,35_4,,
35_46_2012-11-16,0,35_4,,
35_46_2012-11-23,0,35_4,,
35_46_2012-11-30,0,35_4,,
35_46_2012-12-07,0,35_4,,
35_46_2012-12-14,0,35_4,,
35_46_2012-12-21,0,35_4,,
35_46_2012-12-28,0,35_4,,
35_46_2013-01-04,0,35_4,,
35_46_2013-01-11,0,35_4,,
35_46_2013-01-18,0,35_4,,
35_46_2013-01-25,0,35_4,,
35_46_2013-02-01,0,35_4,,
35_46_2013-02-08,0,35_4,,
35_46_2013-02-15,0,35_4,,
35_46_2013-02-22,0,35_4,,
35_46_2013-03-01,0,35_4,,
35_46_2013-03-08,0,35_4,,
35_46_2013-03-15,0,35_4,,
35_46_2013-03-22,0,35_4,,
35_46_2013-03-29,0,35_4,,
35_46_2013-04-05,0,35_4,,
35_46_2013-04-12,0,35_4,,
35_46_2013-04-19,0,35_4,,
35_46_2013-04-26,0,35_4,,
35_46_2013-05-03,0,35_4,,
35_46_2013-05-10,0,35_4,,
35_46_2013-05-17,0,35_4,,
35_46_2013-05-24,0,35_4,,
35_46_2013-05-31,0,35_4,,
35_46_2013-06-07,0,35_4,,
35_46_2013-06-14,0,35_4,,
35_46_2013-06-21,0,35_4,,
35_46_2013-06-28,0,35_4,,
35_46_2013-07-05,0,35_4,,
35_46_2013-07-12,0,35_4,,
35_46_2013-07-19,0,35_4,,
35_46_2013-07-26,0,35_4,,
35_47_2012-12-21,0,35_4,,
35_47_2012-12-28,0,35_4,,
35_47_2013-02-15,0,35_4,,
35_47_2013-03-29,0,35_4,,
35_47_2013-04-12,0,35_4,,
35_47_2013-06-14,0,35_4,,
35_49_2012-11-09,0,35_4,,
35_49_2012-11-16,0,35_4,,
35_49_2012-11-23,0,35_4,,
35_49_2012-11-30,0,35_4,,
35_49_2012-12-21,0,35_4,,
35_49_2012-12-28,0,35_4,,
35_49_2013-01-11,0,35_4,,
35_49_2013-01-25,0,35_4,,
35_49_2013-02-08,0,35_4,,
35_49_2013-03-01,0,35_4,,
35_49_2013-03-29,0,35_4,,
35_49_2013-04-05,0,35_4,,
35_49_2013-04-12,0,35_4,,
35_49_2013-04-19,0,35_4,,
35_49_2013-04-26,0,35_4,,
35_49_2013-05-03,0,35_4,,
35_49_2013-05-10,0,35_4,,
35_49_2013-05-17,0,35_4,,
35_49_2013-05-24,0,35_4,,
35_49_2013-05-31,0,35_4,,
35_49_2013-06-07,0,35_4,,
35_49_2013-06-14,0,35_4,,
35_49_2013-06-21,0,35_4,,
35_49_2013-06-28,0,35_4,,
35_49_2013-07-05,0,35_4,,
35_49_2013-07-12,0,35_4,,
35_49_2013-07-19,0,35_4,,
35_49_2013-07-26,0,35_4,,
35_52_2012-11-02,0,35_5,,
35_52_2012-11-09,0,35_5,,
35_52_2012-11-16,0,35_5,,
35_52_2012-11-23,0,35_5,,
35_52_2012-11-30,0,35_5,,
35_52_2012-12-07,0,35_5,,
35_52_2012-12-14,0,35_5,,
35_52_2012-12-21,0,35_5,,
35_52_2012-12-28,0,35_5,,
35_52_2013-01-04,0,35_5,,
35_52_2013-01-11,0,35_5,,
35_52_2013-01-18,0,35_5,,
35_52_2013-01-25,0,35_5,,
35_52_2013-02-01,0,35_5,,
35_52_2013-02-08,0,35_5,,
35_52_2013-02-15,0,35_5,,
35_52_2013-02-22,0,35_5,,
35_52_2013-03-01,0,35_5,,
35_52_2013-03-08,0,35_5,,
35_52_2013-03-15,0,35_5,,
35_52_2013-03-22,0,35_5,,
35_52_2013-03-29,0,35_5,,
35_52_2013-04-05,0,35_5,,
35_52_2013-04-12,0,35_5,,
35_52_2013-04-19,0,35_5,,
35_52_2013-04-26,0,35_5,,
35_52_2013-05-03,0,35_5,,
35_52_2013-05-10,0,35_5,,
35_52_2013-05-17,0,35_5,,
35_52_2013-05-24,0,35_5,,
35_52_2013-05-31,0,35_5,,
35_52_2013-06-07,0,35_5,,
35_52_2013-06-14,0,35_5,,
35_52_2013-06-21,0,35_5,,
35_52_2013-06-28,0,35_5,,
35_52_2013-07-05,0,35_5,,
35_52_2013-07-12,0,35_5,,
35_52_2013-07-19,0,35_5,,
35_52_2013-07-26,0,35_5,,
35_54_2012-11-02,0,35_5,,
35_54_2012-11-09,0,35_5,,
35_54_2012-11-16,0,35_5,,
35_54_2012-11-23,0,35_5,,
35_54_2012-11-30,0,35_5,,
35_54_2012-12-07,0,35_5,,
35_54_2012-12-14,0,35_5,,
35_54_2012-12-21,0,35_5,,
35_54_2012-12-28,0,35_5,,
35_54_2013-01-11,0,35_5,,
35_54_2013-01-18,0,35_5,,
35_54_2013-01-25,0,35_5,,
35_54_2013-02-01,0,35_5,,
35_54_2013-02-15,0,35_5,,
35_54_2013-02-22,0,35_5,,
35_54_2013-03-08,0,35_5,,
35_54_2013-03-15,0,35_5,,
35_54_2013-03-22,0,35_5,,
35_54_2013-04-05,0,35_5,,
35_54_2013-04-12,0,35_5,,
35_54_2013-05-10,0,35_5,,
35_54_2013-05-17,0,35_5,,
35_54_2013-05-24,0,35_5,,
35_54_2013-05-31,0,35_5,,
35_54_2013-06-14,0,35_5,,
35_54_2013-07-05,0,35_5,,
35_54_2013-07-19,0,35_5,,
35_54_2013-07-26,0,35_5,,
35_55_2012-11-02,0,35_5,,
35_55_2012-11-09,0,35_5,,
35_55_2012-11-16,0,35_5,,
35_55_2012-11-23,0,35_5,,
35_55_2012-11-30,0,35_5,,
35_55_2012-12-07,0,35_5,,
